"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.8327,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.5511,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9081,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0338,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.0947,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.21766,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",98.47932,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.00467,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",97.92627,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.08008,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.30624,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.51771,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.6964,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.8362,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.91854,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.92699,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.81287,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.53477,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.22054,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.03827,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.10339,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.25378,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.24816,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",97.8792,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.24268,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.44525,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.57992,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.86234,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.628,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",95.18169,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.1638,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.161,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.88874,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.35852,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.58329,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.5408,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",98.38199,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",98.256,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.25162,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",98.30577,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",98.31933,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.21429,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.03163,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",97.82154,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-01",93.23002,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-02",92.0566,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.48286,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.6175,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-05",92.23591,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-06",93.05379,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-07",93.62595,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-08",94.07992,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-09",94.54388,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-10",94.88318,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.94407,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-12",94.94942,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-01",95.05667,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-02",95.05314,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-03",95.01087,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-04",94.8819,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-05",94.56776,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-06",94.48388,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-07",94.6217,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-08",94.76864,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-09",94.94181,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-10",95.24119,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-11",95.48585,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-12",95.81285,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-01",96.32373,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-02",96.73022,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-03",96.52396,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-04",95.93091,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-05",95.51884,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-06",95.29325,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-07",95.3,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-08",95.22481,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-09",94.84925,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-10",94.58871,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-11",94.61578,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-12",94.71256,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-01",94.73347,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-02",94.91682,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-03",95.21059,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-04",95.33408,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-05",95.02852,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-06",94.55968,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-07",94.31573,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-08",94.45937,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-09",95.00854,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-10",95.72004,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-11",96.52015,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-12",97.256,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-01",97.57591,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-02",97.79951,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.05346,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.37448,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.70039,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.68517,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.57077,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-08",98.63072,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-09",98.7945,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-10",98.56042,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-11",98.30172,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-12",98.24848,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.44699,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.92178,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.31383,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.5218,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1266,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8768,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1728,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0039,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7072,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.8098,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.7733,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1989,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.3801,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.70689,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.15099,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-04",97.58506,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-05",97.06638,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-06",96.09626,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-07",94.68308,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-08",94.01302,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-09",94.51516,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-10",95.49715,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-11",96.52128,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.42964,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.13658,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.53697,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.75194,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.70129,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.54183,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.71794,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.08678,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.42259,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.53788,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.5464,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.4485,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.53085,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.62057,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.57443,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.37975,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.17325,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.00028,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.32071,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.87528,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2091,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3691,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.2981,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4914,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9787,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3491,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3795,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.9363,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.7618,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8757,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3216,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.9709,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-08",102.0501,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.397,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.6258,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.148,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.93531,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.053,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3818,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6096,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8279,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.0047,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.147,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.3149,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.3703,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.4349,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.5357,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.649,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-12",101.8445,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.0365,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-02",101.9509,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-03",101.1244,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-04",99.4798,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.77119,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.86079,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.75976,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.80372,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.06035,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.68659,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-11",97.96427,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.1509,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.27654,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-02",98.52872,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.20857,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.3152,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.7098,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.4715,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.0146,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.2105,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.0425,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-10",103.2534,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.5539,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-01",95.7782,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-02",95.22193,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-03",94.92995,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.96371,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.10955,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.49158,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-07",95.96851,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.3982,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-09",96.7758,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.16686,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-11",97.4716,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-12",97.74358,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.10579,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.49444,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.88021,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.27399,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.64069,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.96278,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0472,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0707,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1481,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.4039,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7369,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.1007,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.3598,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.4622,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.4327,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2545,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.8673,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5191,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1752,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.75633,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.37215,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.14065,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.22551,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.59439,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.871,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.0702,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0533,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.89658,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.75053,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.46034,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.18507,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.9939,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.81023,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.61858,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.55368,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.69782,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.94072,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.13503,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.1058,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.91351,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.7729,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.8037,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.0135,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.26694,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.51752,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.75918,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.96496,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0031,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.98319,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0604,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.1083,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0991,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.0717,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.88812,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.70274,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.70431,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.63892,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.59698,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.52663,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.41756,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.27682,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.11167,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.11761,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.197,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.31574,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.43976,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.62122,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.68529,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.72684,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.79405,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.8941,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.94183,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.73846,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.38127,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.23042,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.24097,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.33455,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.46767,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.60119,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.78805,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0397,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2812,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.4782,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5686,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7073,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8135,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9042,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9733,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.105,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3265,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4916,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5486,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.7531,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.0596,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.3741,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.5158,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.5018,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.5315,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.512,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-04",102.4222,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.2695,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0694,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8872,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8338,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.7585,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6179,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.4094,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0121,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6161,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2838,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.0151,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.937,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.89498,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.76716,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.71148,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.72578,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.6246,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.40337,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.2923,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.29942,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.27438,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.01169,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.14963,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.03221,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.71962,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.07755,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.53136,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.84373,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.03931,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.26585,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.55129,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.9873,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.41229,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0478,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.0579,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.1656,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.9524,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.3904,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.3708,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.2127,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.0196,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.9644,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.9299,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",90.13618,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",89.93288,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",89.98455,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",90.42593,
